sm25525726	ヤンキーとぼく ～人格形成ニ難アリ～ / 重音テト	2015-02-08T15:30:00+09:00	28681600		https://nicovideo.cdn.nimg.jp/thumbnails/25525726/25525726	165831	1949	473	970	146	VOCALOID	UTAU	重音テト	薄塩指数	Torero(ケツ乃風P)	ヤンキーとぼく~人格形成ニ難アリ~	UTAUオリジナル曲	テトオリジナル曲	センチメンタルリンゴP	おれらのうた	UTAU殿堂入り
sm18205680	[GUMI] ユーレイ / TOKOTOKO（西沢さんP）	2012-06-27T20:00:02+09:00	11450042		https://nicovideo.cdn.nimg.jp/thumbnails/18205680/18205680	338396	10757	187	4253	268	VOCALOID	西沢さんP	べて（絵師）	かごめP	ユーレイ	GUMI	GUMIオリジナル曲	VOCALOID殿堂入り	GUMI誕生祭2012	クールなGUMIうた	VOCAROCK
sm30803352	【MMDヒロアカ】幼馴染×ユクエシレズ【モデル配布】	2017-03-11T21:55:00+09:00	16752263		https://nicovideo.cdn.nimg.jp/thumbnails/30803352/30803352	98478	3340	329	913	282	その他	MikuMikuDance	MMDヒロアカ	MHA幼馴染	緑谷出久	爆豪勝己	僕のヒーローアカデミア	ユクエシレズ	MMDモデル配布あり		
sm7862914	【巡音ルカ】ラ・ピュセル【オリジナル曲】	2009-08-07T08:08:29+09:00	4632758		https://nicovideo.cdn.nimg.jp/thumbnails/7862914/7862914	218852	8239	70	4531	265	Dios/シグナルP	ルカオリジナル曲	VOCALOID	巡音ルカ	ラ・ピュセル	VOCALOID殿堂入り	VOCALOID戦場入り	巡音ルカ名曲リンク	DAM&JOY配信中	DEBUTANTE4収録楽曲リンク	
sm28929186	DECO*27 - ライアーダンス feat. 初音ミク	2016-05-27T19:00:00+09:00	811012		https://nicovideo.cdn.nimg.jp/thumbnails/28929186/28929186	4083023	29520	4151	19819	215	VOCALOID	初音ミク	DECO*27	八三	ミクオリジナル曲	ライアーダンス	『GHOST』収録曲	VOCALOID伝説入り	初音ミク名曲リンク	DAM&JOY配信中	マイリス巡回推奨
sm12717745	【初音ミク】レイニーガール【オリジナル】	2010-11-11T20:01:12+09:00	8785358		https://nicovideo.cdn.nimg.jp/thumbnails/12717745/12717745	133878	4193	39	1628	247	VOCALOID	初音ミク	ミクオリジナル曲	すこっぷ	まつとり	レイニーガール	VOCALOID殿堂入り	DAM&JOY配信中	vocaloid梅雨入り	初音ミク名曲リンク	
sm25848073	レトルトアイロニー／スズム feat.鏡音レン	2015-03-22T18:00:00+09:00	8904219		https://nicovideo.cdn.nimg.jp/thumbnails/25848073/25848073	318719	5137	229	4756	237	VOCALOID	スズム	Aちき	みず希	yasu	鏡音レン	レンオリジナル曲	VOCALOID殿堂入り	おればななp	レトルトアイロニー	
sm35231961	ロヒプノール / 楽園市街＋初音ミク	2019-06-07T19:45:02+09:00	88748483		https://nicovideo.cdn.nimg.jp/thumbnails/35231961/35231961.46256015	178664	1101	566	220	248	VOCALOID	初音ミク	ロヒプノール	楽園市街	ミクオリジナル曲	お洒落なミクうた	きなりみほ	VOCALOID殿堂入り	joysound配信中		
sm11190419	ロンリーガールにローリンガールまぜた	2010-06-26T16:12:06+09:00	6760763		https://nicovideo.cdn.nimg.jp/thumbnails/11190419/11190419	426563	12998	99	7576	243	VOCALOID	ローリンガール	エコノミー症候群	ロンリーガール(夕焼けP)	MikuMikuDance	マッシュアップ	混ぜるな自然	VOCAMASH	独りぼっちの回転少女	違和感仕事しろ	初音ミク
sm13845301	M9.0の地震でもゲームはやめないぜ！	2011-03-12T15:16:06+09:00	2628542		https://nicovideo.cdn.nimg.jp/thumbnails/13845301/13845301	2426577	31632	930	63071	196	ゲーム	でもFPSやめれないんだけどwww	東北地方太平洋沖地震	東日本大震災	地震発生時	淑女の社交場	サドンアタック	カウンターストライクオンライン	CSO	CS:GO	バトルフィールド：バッドカンパニー
sm14022639	【重音テト】13's MeMory【UTAUカバー】	2011-04-01T01:34:22+09:00	10599069		https://nicovideo.cdn.nimg.jp/thumbnails/14022639/14022639	461	4	1	5	306	音楽	VOCALOID→UTAUカバー曲	13's_MeMory	重音テト	UTAU	31's_MeMory	重音テト誕生祭	重音テトカバー曲			
sm6091554	東方紅魔郷Ultraモード　2周目突入　Stage1～4	2009-02-09T05:32:48+09:00	120398		https://nicovideo.cdn.nimg.jp/thumbnails/6091554/6091554	8887955	150941	298	113957	1000	ゲーム	東方	当たらなければどうということはない	驚きの白さ	東方紅魔郷	若者の人間離れ	人間卒業試験	東方変態避	ね？簡単でしょう？		
sm25950855	【鏡音リン・レン】4月44日【オリジナルMV】	2015-04-04T16:44:00+09:00	22711505		https://nicovideo.cdn.nimg.jp/thumbnails/25950855/25950855	231829	2032	70	1032	238	VOCALOID	Diarays	忘却日記	4月44日	VOCALOID実写PV	鏡音オリジナル曲	投稿時間に愛を感じる	VOCALOID殿堂入り	VOCALOIDデュエット曲	コウ(ボカロp)	鏡音リン・レン
sm1050729	【初音ミク】恋スルVOC@LOID （修正版）【オリジナル曲】	2007-09-13T19:56:04+09:00	308936		https://nicovideo.cdn.nimg.jp/thumbnails/1050729/1050729	2332842	47262	1836	73669	299	音楽	初音ミク	恋スルVOC@LOID	OSTER_project	ふたなりP	VOCALOID	VOCALOID伝説入り	DAM&JOY配信中	ミクオリジナル曲	VOCALOIDイメージソング	奇跡の空耳
sm23328696	【ニコニコラボ】Blessing【SINGERS ver.A】	2014-04-14T18:00:00+09:00	4438887		https://nicovideo.cdn.nimg.jp/thumbnails/23328696/23328696	10941101	161880	7553	481396	271	歌ってみた	Blessing	ニコニコラボ	ニコニコインディーズ	ニコニコインディーズ神話入り	歌ってみた神話入り					
sm34915842	A rainy dancer/ 初音ミク	2019-04-05T19:57:18+09:00	79470667		https://nicovideo.cdn.nimg.jp/thumbnails/34915842/34915842.75002	127106	1182	736	341	280	VOCALOID	A_rainy_dancer	初音ミク	r-906	ミクオリジナル曲	ミクノポップ	VOCALOID梅雨入り	夜のうた	お洒落なミクうた	VOCALOID殿堂入り	ミニマルなぼかうた
so40804461	AKUMA！/ SOLARIA	2022-07-28T18:00:00+09:00		2648319	https://nicovideo.cdn.nimg.jp/thumbnails/40804461/40804461.32188354	110724	889	2158	442	154	VOCALOID	SOLARIA	Solariaオリジナル曲	synthesizerV	無色透名祭	SynthesizerVオリジナル曲	AKUMA！	VOCAROCK	VOCALOID外国語曲リンク	SynthesizerV殿堂入り	
sm4259498	仮面ライダー龍騎　【Alive A Life】	2008-08-11T23:34:47+09:00	7241019		https://nicovideo.cdn.nimg.jp/thumbnails/4259498/4259498	1195424	10385	471	8274	261	音楽	仮面ライダー龍騎	Alive_A_life	松本梨香	特撮ソングfull	戦わなければ生き残れない!	集団遺影				
sm33250247	「ANIMAる」 ver. EVO+ Mes	2018-05-23T19:30:00+09:00	3537176		https://nicovideo.cdn.nimg.jp/thumbnails/33250247/33250247	2024769	9205	1142	1283	194	歌ってみた	ANIMAる	EVO+	Mes(歌い手)	梅とら	ギガP					
sm6137564	【高音質版】Puddle of Mudd - Blurry	2009-02-13T20:02:13+09:00	10973935		https://nicovideo.cdn.nimg.jp/thumbnails/6137564/6137564	576408	11854	190	2090	304	音楽	Blurry	Puddle_Of_Mudd	Badday	ゲーム	エースコンバット5	ヘッドオン推奨	コメント<マイリスト	ハーフミリオン	作業妨害用ECM	
sm15212185	【初音ミク】BRIGHT RAiN -Another mix.-【3DPV】	2011-08-04T20:22:28+09:00	1508346		https://nicovideo.cdn.nimg.jp/thumbnails/15212185/15212185	240475	12526	178	10035	298	VOCALOID	ニョホホ	BRIGHT_RAiN	ラヴリーP	VOCALOID-PV殿堂入り	涙腺崩壊	初音ミク	ミクオリジナル曲	ココアシガレット	初音ミク名曲リンク	SLT
sm36888200	デレステ「不埒なCANVAS」MV(ドットバイドット1080p60)	2020-05-19T18:50:03+09:00	18472976		https://nicovideo.cdn.nimg.jp/thumbnails/36888200/36888200.45997758	300338	1876	504	1454	123	アイドルマスター	アイドルマスター_シンデレラガールズ	デレステ	デレステMV	不埒なCANVAS	ドットバイドット	輿水幸子	塩見周子	相葉夕美	好きなだけ相葉夕美	烏屋茶房
sm3335060	【鏡音リン】CHU！して！【オリジナル曲】	2008-05-17T01:58:44+09:00	4632758		https://nicovideo.cdn.nimg.jp/thumbnails/3335060/3335060	379994	6931	102	12856	242	鏡音リン	リンオリジナル曲	CHU！して！	Dios/シグナルP	VOCALOID	DAM&JOY配信中	リン廃集会所	かわいいリンうた	ディスプレイの味がする	萌えリンソング	VOCALOID殿堂入り
sm5252705	【初音ミク(40㍍)】Closed Blue【オリジナル】	2008-11-15T18:23:50+09:00	3343223		https://nicovideo.cdn.nimg.jp/thumbnails/5252705/5252705	221374	5378	64	3144	302	初音ミク	ミクオリジナル曲	Closed_Blue	40㍍P	VOCALOID	VOCALOID殿堂入り	初音ミク名曲リンク	初音ミクオシリアル曲	シリアル		
sm18382294	【ボカロ8人】Crazy ∞ nighT【オリジナル】	2012-07-18T19:17:43+09:00	3397653		https://nicovideo.cdn.nimg.jp/thumbnails/18382294/18382294	3473182	56146	2680	44748	207	VOCALOID	ひとしずくP	やま△	鈴ノ助	TSO(とさお)	VOCALOIDオールスター	Crazy_∞_nighT	VOCALOID伝説入り	DAM&JOY配信中		
nm7221150	巡音ルカオリジナル曲・Crystalline	2009-06-01T21:37:35+09:00	963044		https://nicovideo.cdn.nimg.jp/thumbnails/7221150/7221150	143526	5908	58	1889	280	VOCALOID	巡音ルカ	ルカオリジナル曲	SeikoP	架空言語	Crystalline	巡音幻想曲	伝説のルカマスター	VOCALOID殿堂入り	巡音ルカ名曲リンク	VOCALOID民族調曲
sm20938250	【合唱コン】Devil's way【三代目Internet Karaoke Woman's】	2013-05-23T20:35:43+09:00	16209980		https://nicovideo.cdn.nimg.jp/thumbnails/20938250/20938250	1025	18	0	15	258	歌ってみた	シングリンク	第4回合唱コンクール2013	合唱コン4-スモールファイナル	三代目Internet_Karaoke_Woman's	Devil’s_Way					
sm19850000	「dialogue」(MV) - KEI feat.初音ミク	2013-01-17T19:00:25+09:00	334765		https://nicovideo.cdn.nimg.jp/thumbnails/19850000/19850000	166733	4947	112	1847	300	VOCALOID	dialogue	小嶋貴之	ハヤシケイ/KEI	初音ミク	ミクオリジナル曲	VOCALOID殿堂入り	「dialogue」収録曲	DAM&JOY配信中	VOCALOID実写PV	vocarock
sm2720588	たぶん高音質版 escape	2008-03-20T23:28:32+09:00	5527617		https://nicovideo.cdn.nimg.jp/thumbnails/2720588/2720588	1165719	12372	301	3195	287	音楽	白詰草話	Littlewitch	reset	エロゲソングfull	2002年					
sm24438970	【ボカロ8人】EveR ∞ LastinG ∞ NighT 【オリジナル】	2014-09-11T20:00:00+09:00	3397653		https://nicovideo.cdn.nimg.jp/thumbnails/24438970/24438970	2825379	32167	2982	42811	328	VOCALOID	ひとしずくP	やま△	鈴ノ助	TSO(とさお)	VAVA(ヴァヴァ)	EveR_∞_LastinG_∞_NighT	VOCALOIDオールスター	VOCALOIDオリジナル曲	VOCALOID伝説入り	ハロウィン曲
sm34608192	【初音ミク】Faded Love【ミクオリジナル曲】	2019-02-10T20:00:00+09:00	45838074		https://nicovideo.cdn.nimg.jp/thumbnails/34608192/34608192.2158	86388	1116	171	1365	226	VOCALOID	初音ミク	ミクオリジナル曲	ボカロバラード	初音ミクオリジナル曲	恋するミクうた	切ないミクうた	vocar&b	ピアノミク	初音ミクsweet	VOCALOID冬曲
sm12635246	【MEIKOオリジナル曲】 Fairy-taled 【2.5D PV】	2010-11-03T18:01:34+09:00	527473		https://nicovideo.cdn.nimg.jp/thumbnails/12635246/12635246	726375	15860	438	6369	270	VOCALOID	MEIKO	yuukiss	Yumiko	MEIKO生誕祭2010	VOCALOID殿堂入り	Fairy-taled	MEIKO名曲リンク	MEIKOオリジナル曲	神調教	VOCALOID実写PV
sm26689748	【IA】Galaxy Night 【オリジナル】	2015-07-12T17:00:00+09:00	8595554		https://nicovideo.cdn.nimg.jp/thumbnails/26689748/26689748	298761	2425	172	841	249	VOCALOID	spacelectro	EDM	クラブで使えるボカロ曲リンク	VOCALOEDM	VOCALOID殿堂入り	Galaxy_Night	あおまふ	IAオリジナル曲	ちくわさび	IA_-ARIA_ON_THE_PLANETES-
sm31692792	【琴葉茜・琴葉葵】 Gene Link 【あおいのためにウチはやる支援楽曲】	2017-08-05T12:58:30+09:00	20501520		https://nicovideo.cdn.nimg.jp/thumbnails/31692792/31692792	578538	2621	454	414	300	音楽	歌うボイスロイド	VOICEROID+_琴葉_茜・葵	KotonoSync	あおいのためにウチはやる	琴葉姉妹ファンのダークサイド	Gene_Link	VOICEROID殿堂入り	茜・葵オリジナル曲	VOICEROIDオリジナル曲	
nm6271514	【巡音ルカ】 graduation 【オリジナル】	2009-02-26T17:15:13+09:00	2566558		https://nicovideo.cdn.nimg.jp/thumbnails/6271514/6271514	140504	4464	28	2124	254	巡音ルカ	otetsu	ルカオリジナル曲	英語に弱いうｐ主	伝説のルカマスター	巡音激奏曲	ROY	DAM&JOY配信中	graduation	VOCALOID殿堂入り	VOCALOID
sm1264872	【みゆき】 想い出がいっぱい 【H2O】	2007-10-13T03:25:16+09:00	2692991		https://nicovideo.cdn.nimg.jp/thumbnails/1264872/1264872	167702	2780	64	1261	239	アニメ	みゆき	あだち充	アニメED	想い出がいっぱい	探していたあの曲	H2O	アニソンfull	あそびあそばせ		
sm35644733	やったぜ。　投稿者：変態糞HANABI	2019-09-06T16:09:01+09:00	67608845		https://nicovideo.cdn.nimg.jp/thumbnails/35644733/35644733.61390511	492524	4082	2418	5709	347	例のアレ	変態糞親父	変態糞朗読シリーズ	ドバチル	変態糞土方	変態糞歌唱シリーズ	HOMOBI	見る抗うつ剤	HANABI	ライブアレンジ	COAT・ブリュー_-ドカターヘリ緊急浣腸-
sm15485233	【HoI2】第二次世界大戦の主役は我々だ！part1【ゆっくり実況】	2011-09-01T22:22:36+09:00	10414349		https://nicovideo.cdn.nimg.jp/thumbnails/15485233/15485233	2237944	15007	3265	41800	1227	ゲーム	ゆっくり実況プレイ	HOI2	第二次世界大戦の主役は我々だ！	○○の主役は我々だ!	よろしい、ならば戦争だ	復讐の電撃戦	ゆっクリーク	赤いニコニコ動画	褐色のニコニコ動画	伝説の始まり
sm19940309	I wanna be the 琴浦さん	2013-01-28T18:28:08+09:00	431138		https://nicovideo.cdn.nimg.jp/thumbnails/19940309/19940309	343315	6246	32	5072	82	アニメ	琴浦さん	琴浦さんMAD	世界の新着動画完走組	I_wanna_be_the_guy	アイワナMADリンク	衝撃のラスト	笑撃のラスト	その発想はなかった	予測不能回避不可能	Anotherなら死んでた
sm18135458	【ピンキー!　】　I　 ♥　を踊ってみた	2012-06-19T06:27:38+09:00	17731335		https://nicovideo.cdn.nimg.jp/thumbnails/18135458/18135458	490155	13195	44	6321	227	踊ってみた	ピンキー!	I♥(Junky)	藤咲彩音	XF団4号	でんぱ組.inc					
sm5463116	鏡音レン・初音ミクオリジナル曲　Invisible Tears（完成版）	2008-12-06T10:55:32+09:00	1809435		https://nicovideo.cdn.nimg.jp/thumbnails/5463116/5463116	126930	3378	80	1063	184	鏡音レン	初音ミク	レンオリジナル曲	ミクオリジナル曲	tysP	Invisible_Tears	ミク＆レンリンク	VOCALOID殿堂入り	VOCALOID	ボカロラップ	DAM&JOY配信中
sm24422647	【Lily】LAST SNOW～氷空～【おりじなる】	2014-09-08T10:01:00+09:00	14378590		https://nicovideo.cdn.nimg.jp/thumbnails/24422647/24422647	54431	4277	6	1223	284	VOCALOID	Lily	Lilyオリジナル曲	クンカクンカP	ボカロバラード	VOCALOID空想童話曲リンク	VOCAROCK	Lily名曲リンク	V3Lily	LAST_SNOW～氷空～	VOCALOID-PV
sm6138759	【第2回MMD杯本選】オリジナル曲「Let's Dance Now !」【初音ミク】	2009-02-13T21:34:59+09:00	17106		https://nicovideo.cdn.nimg.jp/thumbnails/6138759/6138759	252916	8969	120	3857	260	音楽	第2回MMD杯本選	MMD杯2本-2	MikuMikuDance	ストリークP	MMD杯公式ソング	Let's_Dance_Now_!	VOCALOID殿堂入り	VOCALOID	ミクオリジナル曲	初音ミク
sm7482275	GUMIオリジナル「Liberty Heart」	2009-06-29T07:08:37+09:00	144833		https://nicovideo.cdn.nimg.jp/thumbnails/7482275/7482275	116794	3654	28	1911	239	音楽	ぺぺろんP	GUMIオリジナル曲	Megpoid歌わせてみた祭	Liberty_Heart	GUMI	御厨わた	VOCALOID	新人教育に定評のあるぺぺろんP	VOCALOID殿堂入り	12STARS
sm19315653	【IA】LIVEDRIVE【オリジナルPV】	2012-11-09T21:00:21+09:00	15872264		https://nicovideo.cdn.nimg.jp/thumbnails/19315653/19315653	360327	8867	121	8307	81	VOCALOID	じん（自然の敵P）	LIVEDRIVE	IA_-ARIA_ON_THE_PLANETES-	IAオリジナル曲	SC430	VOCALOID殿堂入り	superGT	IA_SUPER_BEST収録曲	SARD	VOCALOID実写PV
sm7517638	【初音ミク・3DPV】machine muzik	2009-07-03T04:59:23+09:00	3534013		https://nicovideo.cdn.nimg.jp/thumbnails/7517638/7517638	331141	7393	86	12013	280	VOCALOID-PV	machine_muzik	Deino	音楽	骸音シーエ	VOCALOID-PV殿堂入り	VOCALOID3D化計画	vocaloid	鼎沙耶	珪素生物	CELICA
sm13422411	Lilyオリジナル曲　『Marie-Luise』	2011-01-27T20:22:24+09:00	1166507		https://nicovideo.cdn.nimg.jp/thumbnails/13422411/13422411	256702	7086	142	5004	259	VOCALOID	Lily	Lilyオリジナル曲	seleP	Marie-Luise	VOCALOID殿堂入り	ヤンデロイド	ヤンデレ好きに定評のあるうp主	優木きら		
sm5213714	【御伽の国の鬼が島～Missing Power 】 ピアノとvocalの為の萃香八番～孤独	2008-11-11T12:11:05+09:00	759948		https://nicovideo.cdn.nimg.jp/thumbnails/5213714/5213714	1318479	16103	90	8513	323	東方	森羅万象	御伽の国の鬼が島	スキマツアー	LizTriangle	東方ヴォーカル	東方アレンジ	御伽の国の鬼が島_~_missing_power			
sm35979548	YOASOBI「夜に駆ける」 Official Music Video	2019-11-20T19:00:00+09:00	86488427		https://nicovideo.cdn.nimg.jp/thumbnails/35979548/35979548.13912246	12483860	61961	21026	137779	275	音楽	ニコニコインディーズ	YOASOBI	夜に駆ける	Ayase	ikura	DAM&JOY配信中	NNIオリジナル曲	ニコニコインディーズ神話入り	公式MV	hiF
sm19177878	初音ミク「New Worlds God」【オリジナル曲】	2012-10-22T12:12:51+09:00	2476652		https://nicovideo.cdn.nimg.jp/thumbnails/19177878/19177878	126231	5748	115	1646	278	VOCALOID	New_Worlds_God	samfree	夜露イルカ	ミクオリジナル曲	VOCAROCK	爽やかなミクうた	ききいるミクうた	初音ミク名曲リンク	VOCALOID殿堂入り	
sm35330168	【コトノポップ】POP ENTRANCE / いるかアイス feat. 琴葉茜【オリジナル】	2019-06-29T17:00:11+09:00	25451746		https://nicovideo.cdn.nimg.jp/thumbnails/35330168/35330168.12406890	43129	591	197	247	221	コトノポップ	VOICEROID	琴葉茜	歌うボイスロイド	いるかアイス	VOICEROIDオリジナル曲	茜・葵オリジナル曲	キラキラポップ	音楽	VOCALOID	
sm41007053	【MMD】Primary Star【モデル配布】	2022-08-31T00:01:03+09:00	28706754		https://nicovideo.cdn.nimg.jp/thumbnails/41007053/41007053.22071870	108121	1004	14645	735	251	mmdモデル配布あり	初音ミク	yyb式初音ミク	初音ミクnt	初音ミク誕生祭2022	MMD	primary_star	primary_star(reno)	MMDユーザーモデル(初音ミク関連)	目標3939体	MikuMikuDance
sm7559003	Pygmalion / ウタP feat.鏡音レン・巡音ルカ	2009-07-07T00:00:52+09:00	202651		https://nicovideo.cdn.nimg.jp/thumbnails/7559003/7559003	267873	10760	117	4697	230	ウタP	VOCALOID	VOCALOID民族調曲	Pygmalion	VOCALOID殿堂入り	ギリシャ神話	民族音楽	巡音ルカ	鏡音レン	VOCALOIDオリジナル曲	ルカ&レンリンク
sm24789006	R.O.C.K.E.T　うたった【SymaG】	2014-10-28T20:29:06+09:00	23420636		https://nicovideo.cdn.nimg.jp/thumbnails/24789006/24789006	1829488	18651	190	4158	228	歌ってみた	R.O.C.K.E.T	島爺	SymaG	全米が老けた	R.O.U.Z.I.N					
sm6991380	鏡音リンアレンジ曲「Seeker Rin ver.」	2009-05-09T06:00:06+09:00	144833		https://nicovideo.cdn.nimg.jp/thumbnails/6991380/6991380	218987	7399	44	3237	225	音楽	ぺぺろんＰ	No.D	鏡音リン	NEGI	イケリン	Seeker	VOCALOID	VOCALOID殿堂入り		
sm7934836	【第3回MMD杯本選】 SET FREE 【PV】	2009-08-14T21:02:30+09:00	5208030		https://nicovideo.cdn.nimg.jp/thumbnails/7934836/7934836	106404	4631	18	2502	221	第3回MMD杯本選	MMD杯3本-2	音楽	M2gzb	MikuMikuDance	SET_FREE	MMD-PV	VOCALOID	MikuMikuDance殿堂入り		
so15151562	『セブンスドラゴン２０２０』 主題歌 「SeventH-HeaveN」	2011-07-29T15:30:00+09:00		5029	https://nicovideo.cdn.nimg.jp/thumbnails/15151562/15151562	278130	3987	51	1818	95	ゲーム	SEGA	セガ	家庭用ゲーム	PSP	小玉理恵子	新納一哉	古代祐三	セブンスドラゴン	sasakure.UK	SeventH-HeaveN
sm39316847	Sheepret! / 音街ウナ	2021-09-11T19:00:00+09:00	11450042		https://nicovideo.cdn.nimg.jp/thumbnails/39316847/39316847.21542287	185282	702	801	426	174	VOCALOID	voiceroid2_音街ウナ	音街ウナ	西沢さんP	Sheepret!	ウナオリジナル曲	純頃	べて(絵師)	樋口幸佑	友達募集P	VOCALOID殿堂入り
sm18857288	【鏡音リン】 ソレイユ -Soleil- 【オリジナル曲】	2012-09-11T20:04:42+09:00	1446360		https://nicovideo.cdn.nimg.jp/thumbnails/18857288/18857288	414928	11845	277	6782	230	VOCALOID	鏡音リン	トラボルタP	CHRIS	VOCALOID民族調曲	リンオリジナル曲	鏡音リン名曲リンク	伝説のRINマスター	VOCALOID殿堂入り	ソレイユ	
sm11646891	「sound,word,heart,world」【初音ミクオリジナルPV】	2010-08-06T02:12:52+09:00	7550057		https://nicovideo.cdn.nimg.jp/thumbnails/11646891/11646891	169983	6625	75	3900	212	VOCALOID	KulfiQ	Haq	矛盾（絵師）	sound,word,heart,world	初音ミク	初音ミク名曲リンク	VOCALOID殿堂入り	ミクオリジナル曲	VOCALOIDイメージソング	
sm32898831	spray／初音ミク	2018-03-17T18:00:00+09:00	19820059		https://nicovideo.cdn.nimg.jp/thumbnails/32898831/32898831	460990	2195	304	1246	203	VOCALOID	有機酸	東洋医学	spray(有機酸)	初音ミク	ミクオリジナル曲	VOCALOID殿堂入り	DAM&JOY配信中	vocaloid春曲		
sm22012769	【PV】ナノ(nano) feat. MY FIRST STORY - SAVIOR OF SONG	2013-10-10T21:50:00+09:00	5447837		https://nicovideo.cdn.nimg.jp/thumbnails/22012769/22012769	3939843	61886	747	17093	251	音楽	蒼き鋼のアルペジオ	SAVIOR_OF_SONG	ナノ(歌い手)	MY_FIRST_STORY	アニソンfull	ニコニコインディーズ	ニコニコインディーズ伝説入り			
sm18972319	【巡音ルカ】 Story of Hope 【オリジナル】	2012-09-25T19:51:55+09:00	4283869		https://nicovideo.cdn.nimg.jp/thumbnails/18972319/18972319	190168	6427	107	1952	221	VOCALOID	ゆよゆっぺ	巡音ルカ	meola	Draw_the_Emotional	Story_of_Hope	ルカオリジナル曲	VOCAROCK	DAM&JOY配信中	巡音ルカ名曲リンク	VOCALOID殿堂入り
sm19618454	Synchronicity～第三章 巡る世界のレクイエム～	2012-12-19T19:55:00+09:00	3397653		https://nicovideo.cdn.nimg.jp/thumbnails/19618454/19618454	642804	15772	311	13931	243	VOCALOID	鈴ノ助	ひとしずくP	やま△	TSO(とさお)	VAVA	VOCALOID殿堂入り	Synchronicity～巡る世界のレクイエム～	EndlessroLL収録曲	物語音楽	鏡音リン・レン
sm9047689	Synchronicity～第二章　光と影の楽園～	2009-12-09T23:15:15+09:00	3397653		https://nicovideo.cdn.nimg.jp/thumbnails/9047689/9047689	992638	29631	314	59375	325	VOCALOID	VOCALOID-PV	鈴ノ助	ひとしずくP	やま△	synchronicity~第二章_光と影の楽園~	Synchronicity～巡る世界のレクイエム～	鏡音オリジナル曲	鏡音リン・レン	VOCALOID殿堂入り	VOCALOID伝説入り直前
sm2912692	true tearsオープニング「リフレクティア」高音質	2008-04-06T13:34:00+09:00	726111		https://nicovideo.cdn.nimg.jp/thumbnails/2912692/2912692	622047	12541	76	4371	290	アニメ	リフレクティア	eufonius	riya	true_tears	アニソンfull	菊地創	音楽	耳勝負		
sm26922537	【東方VOCAL】to be or not to be [U.N.オーエンは彼女なのか？] Spacelectro feat.りあ	2015-08-13T19:00:00+09:00	8595554		https://nicovideo.cdn.nimg.jp/thumbnails/26922537/26922537	521198	2997	48	802	255	東方	東方自作アレンジ	Spacelectro	東方ヴォーカル	U.N.オーエンは彼女なのか？	東方EDM	EDM	Big_room_house	さらに評価されるべき		
sm20629168	【初音ミク】Twinkle Days【オリジナル曲PV】	2013-04-17T17:00:00+09:00	101303		https://nicovideo.cdn.nimg.jp/thumbnails/20629168/20629168	238869	7040	343	2160	282	VOCALOID	19's_Sound_Factory	456(絵師)	スイーツ(笑)P	Twinkle_Days	VOCALOID殿堂入り	ミクオリジナル曲	初音ミク	「キミとボク、まわるセカイ。」収録曲	VOCALOID宇宙派	ミクノポップ
sm27248003	【ミク・リン・ルカ】WASSHOI～俺達の考える最強の祭ソング～	2015-09-27T21:15:38+09:00	15104449		https://nicovideo.cdn.nimg.jp/thumbnails/27248003/27248003	85394	2039	76	1303	258	VOCALOID	八王子P	ゆよゆっぺ	めろちん	初音ミク	鏡音リン	巡音ルカ	VOCALOIDオリジナル曲	WASSHOI～俺達の考える最強の祭ソング～	VOCALOEDM	
sm34592421	初音ミク「Whatever Race」MV	2019-02-07T21:00:00+09:00	37763315		https://nicovideo.cdn.nimg.jp/thumbnails/34592421/34592421.77555	22226	466	41	246	266	VOCALOID	PIPPO	初音ミク	Whatever_Race	ミクオリジナル曲	爽やかなミクうた	MikuPOP	VOCAROCK			
sm7115526	【こまん】You and beautiful world【ゆよゆっぺ】	2009-05-22T02:14:57+09:00	4283869		https://nicovideo.cdn.nimg.jp/thumbnails/7115526/7115526	228932	6799	102	2475	318	音楽	こまん	You_and_beautiful_world	ゆよゆっぺ	VOCALOID	ルカオリジナル曲	巡音ルカ	meola	VOCALOID殿堂入り	巡音ルカ名曲リンク	伝説のルカマスター
sm19134940	【初音ミク】「Youthful Finder」【オリジナル】	2012-10-16T21:06:53+09:00	865371		https://nicovideo.cdn.nimg.jp/thumbnails/19134940/19134940	205244	5842	168	2801	270	VOCALOID	初音ミク	電ポルP	Youthful_Finder	ミクオリジナル曲	初音ミク名曲リンク	VOCALOID殿堂入り	爽やかなミクうた	koyori	DAM&JOY配信中	VOCALOID防湿庫入り
sm851714	ECHOES～エコーズ～　ZOO	2007-08-16T09:28:30+09:00	22147		https://nicovideo.cdn.nimg.jp/thumbnails/851714/851714	155120	3228	27	600	325	音楽	ECHOES	辻仁成	愛をください	ドラマ主題歌	ZOO	邦楽名曲集	PV	はいすくーる落書		
sm13916425	グレートありがとウサギ	2011-03-21T13:34:57+09:00	12743552		https://nicovideo.cdn.nimg.jp/thumbnails/13916425/13916425	5321273	75917	1557	60641	32	アニメ	グレートありがとウサギ	攻強皇國機甲								
